"t","v","k","N","Source","arith_family","arith_tier"
3,12,24,3962,"Chateauneuf-Kreher doubling","Chateauneuf-Kreher doubling","ARITHMETIC"
3,12,26,3968,"Chateauneuf-Kreher doubling","Chateauneuf-Kreher doubling","ARITHMETIC"
3,12,28,3985,"Chateauneuf-Kreher doubling","Chateauneuf-Kreher doubling","ARITHMETIC"
3,12,183,4391,"Raaphorst-Moura-Stevens fuse","fuse","ARITHMETIC"
3,12,184,5975,"Add a factor","Add a factor","ARITHMETIC"
3,12,187,6117,"perfect hash family2,364,183T177","perfect hash family","ARITHMETIC"
3,12,196,6340,"Cohen-Colbourn-Ling",NA,"NOT_ATTEMPTED"
3,12,822,9328,"Cohen-Colbourn-Ling",NA,"NOT_ATTEMPTED"
3,12,906,9350,"Cohen-Colbourn-Ling",NA,"NOT_ATTEMPTED"
3,12,954,9361,"Cohen-Colbourn-Ling",NA,"NOT_ATTEMPTED"
3,12,990,9373,"Cohen-Colbourn-Ling",NA,"NOT_ATTEMPTED"
3,12,1086,9384,"Cohen-Colbourn-Ling",NA,"NOT_ATTEMPTED"
3,12,1098,9395,"Cohen-Colbourn-Ling",NA,"NOT_ATTEMPTED"
3,12,1113,9933,"Cohen-Colbourn-Ling",NA,"NOT_ATTEMPTED"
3,12,1281,9945,"Cohen-Colbourn-Ling",NA,"NOT_ATTEMPTED"
3,12,1749,10167,"Cohen-Colbourn-Ling",NA,"NOT_ATTEMPTED"
3,12,2013,10179,"Cohen-Colbourn-Ling",NA,"NOT_ATTEMPTED"
3,12,2067,10285,"Cohen-Colbourn-Ling",NA,"NOT_ATTEMPTED"
3,12,2196,10291,"Cohen-Colbourn-Ling",NA,"NOT_ATTEMPTED"
3,12,2379,10297,"Cohen-Colbourn-Ling",NA,"NOT_ATTEMPTED"
3,12,2380,10330,"Cohen-Colbourn-Ling fuse","fuse","ARITHMETIC"
3,12,2534,10420,"Cohen-Colbourn-Ling",NA,"NOT_ATTEMPTED"
3,12,2562,10433,"Cohen-Colbourn-Ling",NA,"NOT_ATTEMPTED"
4,12,6,24201,"Augment OA","terminal (search or published array)","TERMINAL_CLAIMED"
4,12,7,25875,"orthogonal array fuse postop NCK","terminal (search or published array)","TERMINAL_CLAIMED"
4,12,8,26967,"orthogonal array fuse postop NCK","terminal (search or published array)","TERMINAL_CLAIMED"
4,12,9,27769,"orthogonal array fuse postop NCK","terminal (search or published array)","TERMINAL_CLAIMED"
4,12,10,28329,"orthogonal array fuse postop NCK","terminal (search or published array)","TERMINAL_CLAIMED"
4,12,11,28341,"orthogonal array fuse postop NCK","terminal (search or published array)","TERMINAL_CLAIMED"
4,12,12,28482,"orthogonal array fuse postop NCK","terminal (search or published array)","TERMINAL_CLAIMED"
4,12,13,28483,"orthogonal array fuse postop NCK","terminal (search or published array)","TERMINAL_CLAIMED"
4,12,14,28486,"orthogonal array fuse postop NCK","terminal (search or published array)","TERMINAL_CLAIMED"
4,12,15,48672,"extended OA (Colbourn) special fuse","fuse","ARITH_OPEN"
4,12,169,136043,"Colbourn-Martirosyan-TVT-Walker fuse","fuse","ARITHMETIC"
4,12,182,139159,"Colbourn-Martirosyan-TVT-Walker","Colbourn-Martirosyan-TVT-Walker","ARITH_OPEN"
4,12,3113,318683,"Add a factor","Add a factor","ARITHMETIC"
4,12,3114,337691,"Add a factor","Add a factor","ARITHMETIC"
4,12,3146,355217,"Colbourn-Martirosyan-TVT-Walker fuse","fuse","ARITHMETIC"
4,12,3220,360077,"Colbourn-Martirosyan-TVT-Walker","Colbourn-Martirosyan-TVT-Walker","ARITH_OPEN"
4,12,3276,360867,"Colbourn-Martirosyan-TVT-Walker","Colbourn-Martirosyan-TVT-Walker","ARITH_OPEN"
4,12,3290,365775,"Colbourn-Martirosyan-TVT-Walker","Colbourn-Martirosyan-TVT-Walker","ARITH_OPEN"
4,12,3388,366087,"Colbourn-Martirosyan-TVT-Walker","Colbourn-Martirosyan-TVT-Walker","ARITH_OPEN"
4,12,3486,374368,"Colbourn-Martirosyan-TVT-Walker","Colbourn-Martirosyan-TVT-Walker","ARITH_OPEN"
4,12,3528,374524,"Colbourn-Martirosyan-TVT-Walker","Colbourn-Martirosyan-TVT-Walker","ARITH_OPEN"
4,12,3612,376693,"Colbourn-Martirosyan-TVT-Walker","Colbourn-Martirosyan-TVT-Walker","ARITH_OPEN"
4,12,3668,381889,"Colbourn-Martirosyan-TVT-Walker","Colbourn-Martirosyan-TVT-Walker","ARITH_OPEN"
4,12,3710,382045,"Colbourn-Martirosyan-TVT-Walker","Colbourn-Martirosyan-TVT-Walker","ARITH_OPEN"
4,12,3724,382093,"Colbourn-Martirosyan-TVT-Walker","Colbourn-Martirosyan-TVT-Walker","ARITH_OPEN"
4,12,3920,384262,"Colbourn-Martirosyan-TVT-Walker","Colbourn-Martirosyan-TVT-Walker","ARITH_OPEN"
4,12,3980,384463,"Colbourn-Martirosyan-TVT-Walker","Colbourn-Martirosyan-TVT-Walker","ARITH_OPEN"
4,12,4026,384547,"Colbourn-Martirosyan-TVT-Walker","Colbourn-Martirosyan-TVT-Walker","ARITH_OPEN"
4,12,4080,385713,"Colbourn-Martirosyan-TVT-Walker","Colbourn-Martirosyan-TVT-Walker","ARITH_OPEN"
4,12,4116,389137,"Colbourn-Martirosyan-TVT-Walker","Colbourn-Martirosyan-TVT-Walker","ARITH_OPEN"
4,12,4228,393150,"Colbourn-Martirosyan-TVT-Walker","Colbourn-Martirosyan-TVT-Walker","ARITH_OPEN"
4,12,4382,394372,"Colbourn-Martirosyan-TVT-Walker","Colbourn-Martirosyan-TVT-Walker","ARITH_OPEN"
4,12,4392,414243,"Colbourn-Martirosyan-TVT-Walker","Colbourn-Martirosyan-TVT-Walker","ARITH_OPEN"
4,12,4758,414309,"Colbourn-Martirosyan-TVT-Walker","Colbourn-Martirosyan-TVT-Walker","ARITH_OPEN"
4,12,4760,414672,"Colbourn-Martirosyan-TVT-Walker","Colbourn-Martirosyan-TVT-Walker","ARITH_OPEN"
4,12,5068,415662,"Colbourn-Martirosyan-TVT-Walker","Colbourn-Martirosyan-TVT-Walker","ARITH_OPEN"
4,12,5124,415805,"Colbourn-Martirosyan-TVT-Walker","Colbourn-Martirosyan-TVT-Walker","ARITH_OPEN"
4,12,5544,417613,"Colbourn-Martirosyan-TVT-Walker","Colbourn-Martirosyan-TVT-Walker","ARITH_OPEN"
4,12,5588,421415,"Colbourn-Martirosyan-TVT-Walker","Colbourn-Martirosyan-TVT-Walker","ARITH_OPEN"
4,12,5646,421547,"Colbourn-Martirosyan-TVT-Walker","Colbourn-Martirosyan-TVT-Walker","ARITH_OPEN"
4,12,5710,421679,"Colbourn-Martirosyan-TVT-Walker","Colbourn-Martirosyan-TVT-Walker","ARITH_OPEN"
4,12,5808,421811,"Colbourn-Martirosyan-TVT-Walker","Colbourn-Martirosyan-TVT-Walker","ARITH_OPEN"
4,12,5863,422015,"Colbourn-Martirosyan-TVT-Walker","Colbourn-Martirosyan-TVT-Walker","ARITH_OPEN"
4,12,6020,422061,"Colbourn-Martirosyan-TVT-Walker","Colbourn-Martirosyan-TVT-Walker","ARITH_OPEN"
4,12,6622,422075,"Colbourn-Martirosyan-TVT-Walker","Colbourn-Martirosyan-TVT-Walker","ARITH_OPEN"
4,12,6754,423791,"Colbourn-Martirosyan-TVT-Walker","Colbourn-Martirosyan-TVT-Walker","ARITH_OPEN"
4,12,7056,424729,"Colbourn-Martirosyan-TVT-Walker","Colbourn-Martirosyan-TVT-Walker","ARITH_OPEN"
4,12,7070,427870,"Colbourn-Martirosyan-TVT-Walker","Colbourn-Martirosyan-TVT-Walker","ARITH_OPEN"
4,12,7196,428026,"Colbourn-Martirosyan-TVT-Walker","Colbourn-Martirosyan-TVT-Walker","ARITH_OPEN"
4,12,7462,428182,"Colbourn-Martirosyan-TVT-Walker","Colbourn-Martirosyan-TVT-Walker","ARITH_OPEN"
4,12,7826,428238,"Colbourn-Martirosyan-TVT-Walker","Colbourn-Martirosyan-TVT-Walker","ARITH_OPEN"
4,12,8428,428242,"Colbourn-Martirosyan-TVT-Walker","Colbourn-Martirosyan-TVT-Walker","ARITH_OPEN"
4,12,8596,429958,"Colbourn-Martirosyan-TVT-Walker","Colbourn-Martirosyan-TVT-Walker","ARITH_OPEN"
4,12,9256,434531,"Colbourn-Martirosyan-TVT-Walker fuse","fuse","ARITHMETIC"
4,12,9940,445090,"Colbourn-Martirosyan-TVT-Walker","Colbourn-Martirosyan-TVT-Walker","ARITH_OPEN"
4,12,9968,448041,"Colbourn-Martirosyan-TVT-Walker","Colbourn-Martirosyan-TVT-Walker","ARITH_OPEN"
4,12,10000,460679,"Colbourn-Martirosyan-TVT-Walker fuse","fuse","ARITHMETIC"
5,12,7,294080,"Augment OA","terminal (search or published array)","TERMINAL_CLAIMED"
5,12,8,318386,"Augment OA","terminal (search or published array)","TERMINAL_CLAIMED"
5,12,9,343426,"Augment OA","terminal (search or published array)","TERMINAL_CLAIMED"
5,12,10,366175,"orthogonal array fuse postop NCK","terminal (search or published array)","TERMINAL_CLAIMED"
5,12,11,368394,"orthogonal array fuse postop NCK","terminal (search or published array)","TERMINAL_CLAIMED"
5,12,12,370873,"orthogonal array fuse postop NCK","terminal (search or published array)","TERMINAL_CLAIMED"
5,12,13,371076,"orthogonal array fuse postop NCK","terminal (search or published array)","TERMINAL_CLAIMED"
5,12,14,371273,"orthogonal array fuse postop NCK","terminal (search or published array)","TERMINAL_CLAIMED"
5,12,15,632736,"extended OA (Colbourn) special fuse","fuse","ARITH_OPEN"
5,12,768,4496135,"Add 1 factors","Add n factors","ARITHMETIC"
5,12,769,5180423,"Add 2 factors","Add n factors","ARITHMETIC"
5,12,770,5408519,"Add 3 factors","Add n factors","ARITHMETIC"
5,12,771,5717257,"Add 4 factors","Add n factors","ARITH_OPEN"
5,12,772,5755372,"Add 5 factors","Add n factors","ARITH_OPEN"
5,12,777,6241103,"Add 13 factors","Add n factors","ARITH_OPEN"
5,12,780,6241259,"Add 13 factors","Add n factors","ARITH_OPEN"
5,12,781,7395863,"Add 13 factors","Add n factors","ARITH_OPEN"
5,12,782,8080151,"Add 13 factors","Add n factors","ARITH_OPEN"
5,12,783,8308247,"Add 13 factors","Add n factors","ARITH_OPEN"
5,12,784,8616985,"Add 13 factors","Add n factors","ARITH_OPEN"
5,12,785,8655100,"Add 13 factors","Add n factors","ARITH_OPEN"
5,12,786,9140831,"Add 13 factors","Add n factors","ARITH_OPEN"
5,12,788,9142703,"Add 13 factors","Add n factors","ARITH_OPEN"
5,12,789,9144575,"Add 13 factors","Add n factors","ARITH_OPEN"
5,12,790,9146447,"Add 13 factors","Add n factors","ARITH_OPEN"
5,12,793,9146603,"Add 13 factors","Add n factors","ARITH_OPEN"
5,12,815,9646758,"perfect hash family3,1122,749T307","perfect hash family","ARITHMETIC"
5,12,823,9648786,"perfect hash family3,1122,749T299","perfect hash family","ARITHMETIC"
5,12,825,9648942,"perfect hash family3,1122,749T297","perfect hash family","ARITHMETIC"
5,12,827,9649026,"perfect hash family3,1122,749T295","perfect hash family","ARITHMETIC"
5,12,830,9652842,"perfect hash family3,1143,763T313","perfect hash family","ARITHMETIC"
5,12,832,9652998,"perfect hash family3,1143,763T311","perfect hash family","ARITHMETIC"
5,12,834,9653082,"perfect hash family3,1143,763T309","perfect hash family","ARITHMETIC"
5,12,836,9653394,"perfect hash family3,1149,767T313","perfect hash family","ARITHMETIC"
5,12,849,9853302,"perfect hash family3,849,567","perfect hash family","ARITHMETIC"
5,12,892,9910398,"perfect hash family3,978,653T86","perfect hash family","ARITHMETIC"
5,12,896,9934578,"perfect hash family3,1122,749T226","perfect hash family","ARITHMETIC"
5,12,903,9938634,"perfect hash family3,1143,763T240","perfect hash family","ARITHMETIC"
5,12,978,9938946,"perfect hash family3,978,653","perfect hash family","ARITHMETIC"
5,12,1026,9991674,"perfect hash family3,1122,749T96","perfect hash family","ARITHMETIC"
5,12,1033,9995730,"perfect hash family3,1143,763T110","perfect hash family","ARITHMETIC"
5,12,1035,9996042,"perfect hash family3,1149,767T114","perfect hash family","ARITHMETIC"
5,12,1123,10018038,"perfect hash family3,1123,750","perfect hash family","ARITHMETIC"
5,12,1130,10022094,"perfect hash family3,1143,763T13","perfect hash family","ARITHMETIC"
5,12,1132,10022406,"perfect hash family3,1149,767T17","perfect hash family","ARITHMETIC"
5,12,1144,10024122,"perfect hash family3,1144,764","perfect hash family","ARITHMETIC"
5,12,1146,10024434,"perfect hash family3,1149,767T3","perfect hash family","ARITHMETIC"
5,12,1149,10024590,"perfect hash family3,1149,767","perfect hash family","ARITHMETIC"
5,12,1204,11266092,"Martirosyan-TVT","Martirosyan-TVT","ARITHMETIC"
5,12,1205,11321532,"Martirosyan-TVT variant","Martirosyan-TVT","ARITHMETIC"
5,12,1228,11376972,"Martirosyan-TVT","Martirosyan-TVT","ARITHMETIC"
5,12,1306,11813819,"Martirosyan-Colbourn","Martirosyan-Colbourn","ARITH_INFERRED"
5,12,1424,11840183,"Martirosyan-Colbourn","Martirosyan-Colbourn","ARITH_INFERRED"
5,12,1490,12105503,"Martirosyan-Colbourn","Martirosyan-Colbourn","ARITH_INFERRED"
5,12,1500,12127811,"Martirosyan-Colbourn","Martirosyan-Colbourn","ARITH_INFERRED"
5,12,1528,12129839,"Martirosyan-Colbourn","Martirosyan-Colbourn","ARITH_INFERRED"
5,12,1534,12129995,"Martirosyan-Colbourn","Martirosyan-Colbourn","ARITH_INFERRED"
5,12,1551,12749058,"Power N-CT47^2T14","Power N-CT","ARITHMETIC"
5,12,1620,12823552,"perfect hash family4,3125,625T301","perfect hash family","ARITHMETIC"
5,12,1745,12852100,"perfect hash family4,3125,625T276","perfect hash family","ARITHMETIC"
5,12,1850,12852306,"Power N-CT43^2+1","Power N-CT","ARITHMETIC"
5,12,1895,12880648,"perfect hash family4,3125,625T246","perfect hash family","ARITHMETIC"
5,12,2210,12907012,"perfect hash family4,3125,625T183","perfect hash family","ARITHMETIC"
5,12,2250,12909040,"perfect hash family4,3125,625T175","perfect hash family","ARITHMETIC"
5,12,2260,12909196,"perfect hash family4,3125,625T173","perfect hash family","ARITHMETIC"
5,12,2270,12909280,"perfect hash family4,3125,625T171","perfect hash family","ARITHMETIC"
5,12,2615,13194832,"perfect hash family4,3125,625T102","perfect hash family","ARITHMETIC"
5,12,2835,13223380,"perfect hash family4,3125,625T58","perfect hash family","ARITHMETIC"
5,12,3125,13251928,"perfect hash family4,3125,625","perfect hash family","ARITHMETIC"
5,12,3172,13364118,"Power N-CT61^2T9","Power N-CT","ARITHMETIC"
5,12,3233,13364274,"Power N-CT61^2T8","Power N-CT","ARITHMETIC"
5,12,3355,13366302,"Power N-CT61^2T6","Power N-CT","ARITHMETIC"
5,12,3722,13366494,"Power N-CT61^2+1","Power N-CT","ARITHMETIC"
5,12,3723,15015306,"Add 1 factors","Add n factors","ARITHMETIC"
5,12,3844,15565530,"Power N-CT67^2T5T5","Power N-CT","ARITHMETIC"
5,12,3869,15877458,"Power N-CT73^2T20","Power N-CT","ARITHMETIC"
5,12,4015,15879486,"Power N-CT73^2T18","Power N-CT","ARITHMETIC"
5,12,4526,15879678,"Power N-CT73^2T11","Power N-CT","ARITHMETIC"
5,12,4650,16079514,"Power N-CT79^2T17T4","Power N-CT","ARITHMETIC"
5,12,5146,16108062,"Power N-CT83^2T21","Power N-CT","ARITHMETIC"
5,12,5331,16193826,"Power N-CT73^2+2","Power N-CT","ARITHMETIC"
5,12,5335,16329114,"Power N-CT89^2Arc(3)T27","Power N-CT","ARITHMETIC"
5,12,5395,16331142,"Power N-CT89^2Arc(2)T27","Power N-CT","ARITHMETIC"
5,12,5559,16332426,"perfect hash family9,11881,109T58","perfect hash family","ARITHMETIC"
5,12,5668,16334454,"perfect hash family9,11881,109T57","perfect hash family","ARITHMETIC"
5,12,5777,16334610,"perfect hash family9,11881,109T56","perfect hash family","ARITHMETIC"
5,12,5995,16336638,"perfect hash family9,11881,109T54","perfect hash family","ARITHMETIC"
5,12,6758,16336830,"perfect hash family9,11881,109T47","perfect hash family","ARITHMETIC"
5,12,6890,16450758,"Power N-CT83^2+1","Power N-CT","ARITHMETIC"
5,12,6977,16647474,"Power N-CT89^2Trin1,5,5","Power N-CT","ARITHMETIC"
5,12,7056,16649502,"Power N-CT89^2T5T5","Power N-CT","ARITHMETIC"
5,12,8175,16650978,"perfect hash family9,11881,109T34","perfect hash family","ARITHMETIC"
5,12,9156,16679526,"perfect hash family9,11881,109T25","perfect hash family","ARITHMETIC"
5,12,9592,16705890,"perfect hash family9,11881,109T21","perfect hash family","ARITHMETIC"
5,12,10000,16707918,"perfect hash family9,11881,109T17","perfect hash family","ARITHMETIC"
6,12,8,3546657,"Augment OA","terminal (search or published array)","TERMINAL_CLAIMED"
6,12,9,3859296,"Augment OA","terminal (search or published array)","TERMINAL_CLAIMED"
6,12,10,4191958,"Augment OA","terminal (search or published array)","TERMINAL_CLAIMED"
6,12,11,4542844,"Augment OA","terminal (search or published array)","TERMINAL_CLAIMED"
6,12,15,8225568,"extended OA (Colbourn) special fuse","fuse","ARITH_OPEN"
6,12,251,62243123,"Add 1 factors","Add n factors","ARITHMETIC"
6,12,252,73685939,"Add 2 factors","Add n factors","ARITHMETIC"
6,12,253,80224691,"Add 3 factors","Add n factors","ARITHMETIC"
6,12,255,88740837,"Add 5 factors","Add n factors","ARITH_OPEN"
6,12,256,92536975,"Add 6 factors","Add n factors","ARITH_OPEN"
6,12,263,97949447,"Add 13 factors","Add n factors","ARITH_OPEN"
6,12,264,116771987,"Add 1 factors","Add n factors","ARITHMETIC"
6,12,265,128214803,"Add 2 factors","Add n factors","ARITHMETIC"
6,12,266,134757299,"Add 13 factors","Add n factors","ARITH_OPEN"
6,12,268,143273445,"Add 13 factors","Add n factors","ARITH_OPEN"
6,12,269,147069583,"Add 13 factors","Add n factors","ARITH_OPEN"
6,12,280,151437905,"Martirosyan-TVT","Martirosyan-TVT","ARITHMETIC"
6,12,281,151727909,"Martirosyan-TVT variant","Martirosyan-TVT","ARITHMETIC"
6,12,286,152184865,"Martirosyan-TVT","Martirosyan-TVT","ARITHMETIC"
6,12,315,154457512,"perfect hash family4,315,200","perfect hash family","ARITHMETIC"
6,12,317,154457848,"perfect hash family4,317,202","perfect hash family","ARITHMETIC"
6,12,318,166097769,"Martirosyan-TVT","Martirosyan-TVT","ARITHMETIC"
6,12,319,166150317,"Martirosyan-TVT variant","Martirosyan-TVT","ARITHMETIC"
6,12,338,166203009,"Martirosyan-TVT","Martirosyan-TVT","ARITHMETIC"
6,12,339,166923729,"Martirosyan-TVT variant","Martirosyan-TVT","ARITHMETIC"
6,12,354,167921215,"Martirosyan-TVT","Martirosyan-TVT","ARITHMETIC"
6,12,355,168160999,"Martirosyan-TVT variant","Martirosyan-TVT","ARITHMETIC"
6,12,364,168400783,"Martirosyan-TVT","Martirosyan-TVT","ARITHMETIC"
6,12,365,168787651,"Martirosyan-TVT variant","Martirosyan-TVT","ARITHMETIC"
6,12,366,169174519,"Martirosyan-TVT","Martirosyan-TVT","ARITHMETIC"
6,12,396,173764696,"perfect hash family4,396,250","perfect hash family","ARITHMETIC"
6,12,444,193071890,"perfect hash family5,444,200","perfect hash family","ARITHMETIC"
6,12,446,193072226,"perfect hash family5,450,202T2","perfect hash family","ARITHMETIC"
6,12,450,193072310,"perfect hash family5,450,202","perfect hash family","ARITHMETIC"
6,12,451,206804391,"Martirosyan-TVT variant","Martirosyan-TVT","ARITHMETIC"
6,12,453,207089269,"Martirosyan-TVT variant","Martirosyan-TVT","ARITHMETIC"
6,12,455,209083415,"Martirosyan-TVT variant","Martirosyan-TVT","ARITHMETIC"
6,12,459,209368293,"Martirosyan-TVT variant","Martirosyan-TVT","ARITHMETIC"
6,12,470,211932195,"Martirosyan-TVT","Martirosyan-TVT","ARITHMETIC"
6,12,471,212089707,"Martirosyan-TVT variant","Martirosyan-TVT","ARITHMETIC"
6,12,474,212247795,"Martirosyan-TVT","Martirosyan-TVT","ARITHMETIC"
6,12,478,212379074,"perfect hash family5,570,246T46","perfect hash family","ARITHMETIC"
6,12,482,212379158,"perfect hash family5,570,246T44","perfect hash family","ARITHMETIC"
6,12,483,213107555,"Martirosyan-TVT variant","Martirosyan-TVT","ARITHMETIC"
6,12,484,213392433,"Martirosyan-TVT","Martirosyan-TVT","ARITHMETIC"
6,12,574,217205870,"perfect hash family5,574,250","perfect hash family","ARITHMETIC"
6,12,575,231686728,"Power CT25^2T2","Power CT","ARITHMETIC"
6,12,625,231686752,"Power CT25^2","Power CT","ARITHMETIC"
6,12,626,254306140,"Add 1 factors","Add n factors","ARITHMETIC"
6,12,642,255820248,"perfect hash family6,730,244T44","perfect hash family","ARITHMETIC"
6,12,646,255820332,"perfect hash family6,730,244T42","perfect hash family","ARITHMETIC"
6,12,736,260647044,"perfect hash family6,736,250","perfect hash family","ARITHMETIC"
6,12,781,270301220,"perfect hash family14,1107,40S14","perfect hash family","ARITHMETIC"
6,12,801,274385420,"perfect hash family14,1107,40S13","perfect hash family","ARITHMETIC"
6,12,841,278469510,"Power N-CT29^2","Power N-CT","ARITHMETIC"
6,12,842,282553820,"perfect hash family14,1107,40S11","perfect hash family","ARITHMETIC"
6,12,850,284781450,"Power N-CT37^2T12T3","Power N-CT","ARITHMETIC"
6,12,851,284781618,"Power N-CT37^2T14","Power N-CT","ARITHMETIC"
6,12,925,284781642,"Power N-CT37^2T12","Power N-CT","ARITHMETIC"
6,12,930,288836958,"Power N-CT31^2T1","Power N-CT","ARITHMETIC"
6,12,957,288837270,"Power N-CT37^2T8T4","Power N-CT","ARITHMETIC"
6,12,986,288865662,"Power N-CT37^2T8T3","Power N-CT","ARITHMETIC"
6,12,1073,288865854,"Power N-CT37^2T8","Power N-CT","ARITHMETIC"
6,12,1110,289237134,"Power N-CT37^2T7","Power N-CT","ARITHMETIC"
6,12,1122,289579674,"Power N-CT37^2T4T3","Power N-CT","ARITHMETIC"
6,12,1221,289579866,"Power N-CT37^2T4","Power N-CT","ARITHMETIC"
6,12,1258,289608258,"Power N-CT37^2T3","Power N-CT","ARITHMETIC"
6,12,1371,289608450,"Power N-CT37^2+2","Power N-CT","ARITHMETIC"
6,12,1447,315227420,"Power N-CT41^2Trin2,2,2","Power N-CT","ARITHMETIC"
6,12,1521,319311620,"Power N-CT41^2T2T2","Power N-CT","ARITHMETIC"
6,12,1599,323395820,"Power N-CT41^2T2","Power N-CT","ARITHMETIC"
6,12,1681,327480020,"Power N-CT41^2","Power N-CT","ARITHMETIC"
6,12,1833,328222460,"Power N-CT47^2T8","Power N-CT","ARITHMETIC"
6,12,1927,332306660,"Power N-CT47^2T6","Power N-CT","ARITHMETIC"
6,12,2211,332677940,"Power N-CT47^2+2","Power N-CT","ARITHMETIC"
6,12,2221,336760304,"Power N-CT53^2Trin4,4,4","Power N-CT","ARITHMETIC"
6,12,2311,337103036,"Power N-CT53^2Trin2,4,4","Power N-CT","ARITHMETIC"
6,12,2356,337129400,"Power N-CT53^2Trin1,4,4","Power N-CT","ARITHMETIC"
6,12,2401,337131428,"Power N-CT53^2T4T4","Power N-CT","ARITHMETIC"
6,12,2405,337445768,"Power N-CT53^2Trin2,2,4","Power N-CT","ARITHMETIC"
6,12,2452,337472132,"Power N-CT53^2Trin1,2,4","Power N-CT","ARITHMETIC"
6,12,2499,337474160,"Power N-CT53^2T4T2","Power N-CT","ARITHMETIC"
